baths,baths_full,baths_half,beds,garage,lot_sqft,sold_date,sold_price,sqft,stories,type,year_built,is_price_reduced,list_date,list_price,listing_id,city,lat,lon,line,postal_code,state,state_code,price_reduced_amount,property_id,basement,big_lot,big_yard,carport,central_air,central_heat,city_view,community_outdoor_space,community_security_features,community_swimming_pool,corner_lot,dining_room,disability_features,dishwasher,energy_efficient,ensuite,family_room,farm,fenced_yard,fireplace,floor_plan,forced_air,front_porch,garage_1_or_more,garage_2_or_more,garage_3_or_more,groundscare,hardwood_floors,high_ceiling,laundry_room,master_bedroom,modern_kitchen,new_roof,open_floor_plan,park,ranch,recreation_facilities,rental_property,shopping,single_story,swimming_pool,trails,two_or_more_stories,updated_kitchen,view,views,washer_dryer
3.0,1.0,1.0,4.0,0.0,12197.0,2024-01-08,355000,3857.0,2.0,single_family,1901.0,False,2023-12-08T15:26:20.000000Z,355000,2962332776,Des Moines,41.599915,-93.646302,1161 22nd St,50311,Iowa,IA,0.0,7439618807,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,2.0,1.0,3.0,2.0,9845.0,2024-01-08,332500,1761.0,2.0,single_family,2008.0,False,2023-11-03T22:06:18.000000Z,332500,2961349284,Des Moines,41.641282,-93.658775,4729 Sawyers Dr,50310,Iowa,IA,0.0,8177446777,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0,1.0,0.0,2.0,0.0,13852.0,2024-01-08,160000,857.0,,single_family,1941.0,False,2023-10-21T19:00:08.000000Z,160000,2960769493,Des Moines,41.620712,-93.651547,2515 Payne Rd,50310,Iowa,IA,0.0,7198795191,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,1.0,2.0,1.0,7405.0,2024-01-05,212000,978.0,,single_family,1953.0,False,2023-12-08T14:32:40.000000Z,212000,2962329967,Des Moines,41.628171,-93.672193,4000 Clinton Ave,50310,Iowa,IA,0.0,8528183158,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3.0,1.0,1.0,3.0,2.0,11021.0,2024-01-05,197000,1911.0,,single_family,1960.0,False,2023-11-06T21:26:06.000000Z,197000,2961402903,Des Moines,41.615228,-93.59368,1644 Guthrie Ave,50316,Iowa,IA,55400.0,8170221036,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,3.0,0.0,15028.0,2024-01-05,234000,799.0,2.0,single_family,1978.0,False,2023-11-30T14:50:30.000000Z,234000,2962075108,Des Moines,41.559592,-93.618449,305 Broad St,50315,Iowa,IA,0.0,7007270992,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2.0,1.0,1.0,3.0,2.0,14375.0,2024-01-05,240000,1034.0,2.0,single_family,1975.0,False,2023-08-16T20:41:50.000000Z,240000,2958774079,Des Moines,41.55232,-93.585129,3507 SE 18th Ct,50320,Iowa,IA,0.0,7088026289,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2.0,2.0,0.0,4.0,0.0,8843.0,2024-01-05,114000,1081.0,,single_family,1951.0,False,2023-09-08T20:23:18.000000Z,114000,2959508714,Des Moines,41.548346,-93.602886,3910 SE 8th St,50315,Iowa,IA,14000.0,8990578972,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.0,2.0,1.0,3.0,2.0,6142.0,2024-01-05,280000,1463.0,2.0,single_family,2000.0,False,2023-08-31T01:46:26.000000Z,280000,2959233164,Des Moines,41.625203,-93.509305,3313 Brook Ridge Ct,50317,Iowa,IA,5000.0,8424951423,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2.0,1.0,0.0,3.0,2.0,7013.0,2024-01-05,232000,768.0,,single_family,1950.0,False,2023-11-24T05:25:38.000000Z,232000,2961944244,Des Moines,41.612108,-93.700502,1918 60th St,50322,Iowa,IA,0.0,7303902819,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,304049.0,2024-01-05,2016000,0.0,0.0,land,0.0,False,2023-09-29T15:39:05.000000Z,1,2960107502,Boone,,,140th St,50036,Iowa,IA,0.0,9960673320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1.0,0.0,2.0,0.0,6882.0,2024-01-05,335000,938.0,,single_family,1911.0,True,2023-10-26T03:26:59.000000Z,335000,2960880173,Des Moines,41.610313,-93.575457,1804 E 23rd St,50317,Iowa,IA,191000.0,7913455543,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3.0,2.0,0.0,4.0,3.0,9714.0,2024-01-05,379990,1564.0,,single_family,2022.0,False,2023-02-28T18:10:51.000000Z,379990,2952868160,Des Moines,41.621516,-93.515506,2803 E 50th St,50317,Iowa,IA,5000.0,9579176987,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,0.0,3.0,2.0,6621.0,2024-01-05,245000,1386.0,2.0,single_family,1940.0,False,2023-11-16T14:28:43.000000Z,245000,2961732230,Des Moines,41.60583,-93.694593,1448 56th St,50311,Iowa,IA,0.0,7473198847,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1.0,1.0,0.0,2.0,0.0,5401.0,2024-01-05,172900,884.0,,single_family,1921.0,False,2023-11-07T15:31:39.000000Z,172900,2961419583,Des Moines,41.629134,-93.632297,3712 11th St,50313,Iowa,IA,5000.0,7778206066,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,0.0,3.0,0.0,13068.0,2024-01-05,145000,875.0,,single_family,1961.0,False,2023-10-13T17:50:01.000000Z,145000,2960531851,Des Moines,41.640108,-93.568422,4385 NE 26th St,50317,Iowa,IA,0.0,8887977609,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,1350360.0,2024-01-05,310000,0.0,0.0,land,0.0,False,2023-07-27T13:31:43.000000Z,310000,2958088524,Boone,,,Peony Ln,50036,Iowa,IA,9990.0,9283407773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,2381425.0,2024-01-04,820000,0.0,0.0,land,0.0,False,2023-09-27T17:10:58.000000Z,820000,2960034012,Boone,,,Division St,50036,Iowa,IA,0.0,9724131788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,6969600.0,2024-01-04,2016000,0.0,0.0,land,0.0,True,2024-01-05T21:26:29.000000Z,1,2962974651,Boone,,,140th St,50036,Iowa,IA,2015999.0,9835758220,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,4.0,0.0,8276.0,2024-01-12,235000,1374.0,,single_family,1982.0,False,2023-08-05T17:22:34.000000Z,224900,2958414917,Hartford,41.776396,-72.67832,17 Florence St,06120,Connecticut,CT,5000.0,3608327600,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3.0,3.0,0.0,3,2.0,8712.0,2024-01-05,290000,2070.0,1,single_family,2000.0,False,2023-11-24T16:12:30.000000Z,290000,2961948352,Frankfort,38.156009,-84.900083,220 Briar Patch Ln,40601,Kentucky,KY,0.0,3809297538,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.0,2.0,0.0,2,2.0,,2024-01-03,220000,1485.0,1,condos,2008.0,False,2023-11-02T17:43:46.000000Z,225000,2961298403,Frankfort,38.175007,-84.780853,115 Nicklaus Dr,40601,Kentucky,KY,0.0,4008036809,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.0,3.0,0.0,4,2.0,,2024-01-03,412000,4004.0,1,single_family,2007.0,False,2023-10-30T14:53:02.000000Z,429000,2960984955,Frankfort,38.187513,-84.790193,108 Wisteria Ln,40601,Kentucky,KY,30900.0,4129262920,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
4.0,2.0,2.0,3,0.0,9191.0,2024-01-03,425000,2700.0,2,single_family,1991.0,False,2023-11-17T16:22:56.000000Z,449900,2961788222,Frankfort,38.179198,-84.787594,218 Mallard Dr,40601,Kentucky,KY,0.0,4132654121,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2.0,2.0,0.0,3,2.0,,2024-01-03,292000,1540.0,1,single_family,1998.0,False,2023-10-25T19:23:27.000000Z,299900,2960866536,Frankfort,38.151322,-84.889669,1022 Aderly Ln,40601,Kentucky,KY,0.0,4618801671,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.0,2.0,0.0,3,0.0,236966.0,2023-12-29,275000,1494.0,1,single_family,2016.0,False,2023-11-29T08:23:26.000000Z,275000,2962029842,Frankfort,38.295242,-84.981361,3234 Lebanon Rd,40601,Kentucky,KY,0.0,9425721160,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3.0,3.0,0.0,4,2.0,8843.0,2023-12-29,325000,2884.0,2,single_family,1994.0,False,2023-12-01T20:42:38.000000Z,329900,2962126541,Frankfort,38.181983,-84.792098,342 Village Dr,40601,Kentucky,KY,0.0,4138728469,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.0,1.0,0.0,2,0.0,1750.0,2023-12-29,35000,864.0,1,single_family,,False,2023-12-10T00:43:23.000000Z,45000,2962366629,Frankfort,38.188782,-84.872549,442 Stanley St,40601,Kentucky,KY,0.0,3841159918,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.0,1.0,1.0,3,0.0,34848.0,2023-12-29,184900,1248.0,1,single_family,,False,2023-11-25T21:32:27.000000Z,184900,2961961952,Frankfort,38.10642,-84.933383,102 Furrow Ln,40601,Kentucky,KY,0.0,3468649557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,4.0,0.0,8,0.0,9750.0,2023-12-29,345000,,2,multi_family,1974.0,False,2023-11-14T22:03:24.000000Z,350000,2961675346,Frankfort,38.174445,-84.905614,250 Woodhill Ln,40601,Kentucky,KY,0.0,3697872369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,2.0,0.0,3,0.0,11021.0,2023-12-28,350000,2946.0,2,single_family,,False,2023-12-02T12:05:36.000000Z,350000,2962183490,Frankfort,38.200344,-84.880917,304 Wilkinson St,40601,Kentucky,KY,0.0,3491754441,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.0,1.0,0.0,2,0.0,7500.0,2023-12-28,60000,900.0,1,single_family,,False,2023-09-08T14:13:01.000000Z,79000,2959488659,Frankfort,38.19788,-84.857892,325 Hardy St,40601,Kentucky,KY,10000.0,3876748894,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.0,2.0,0.0,4,1.0,7841.0,2023-12-28,250000,1620.0,2,single_family,2000.0,False,2023-11-07T01:32:31.000000Z,252400,2961410130,Frankfort,38.15497,-84.897079,421 Briar Patch Ln,40601,Kentucky,KY,2500.0,4796420659,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2.0,2.0,0.0,2,0.0,30231.0,2023-12-28,164900,1310.0,1,single_family,1965.0,False,2023-11-03T15:04:41.000000Z,164900,2961330126,Frankfort,38.174461,-84.916163,251 Hawkeegan Dr,40601,Kentucky,KY,0.0,3695040158,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
1.0,1.0,0.0,2,0.0,,2023-12-27,169900,800.0,1,single_family,,False,2023-11-10T16:07:17.000000Z,169900,2961526161,Frankfort,38.203454,-84.842208,115 Meredith Ave,40601,Kentucky,KY,0.0,4043327657,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
5.0,3.0,2.0,4,0.0,,2023-12-27,415000,3656.0,2,single_family,1972.0,False,2023-10-01T13:43:16.000000Z,425000,2960153900,Frankfort,38.205458,-84.826202,145 Eastover Dr,40601,Kentucky,KY,10000.0,3562000743,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2.0,2.0,0.0,3,0.0,287060.0,2023-12-26,195000,1404.0,1,single_family,2004.0,False,2023-08-15T15:23:16.000000Z,204900,2958675887,Frankfort,38.243524,-84.920708,4795 Bald Knob Rd,40601,Kentucky,KY,0.0,3603850396,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,2.0,1.0,2,1.0,2526.0,2023-12-22,190000,1517.0,2,townhomes,2020.0,False,2023-11-02T14:32:19.000000Z,195900,2961289526,Frankfort,38.208648,-84.817319,133 Goodman Way,40601,Kentucky,KY,8000.0,3658033366,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2.0,2.0,0.0,3,0.0,43560.0,2023-12-22,125000,2652.0,1,single_family,,False,2023-11-20T12:07:27.000000Z,99435,2961848370,Frankfort,38.268757,-84.866074,190 Miller Ln Unit Fr,40601,Kentucky,KY,0.0,9476351970,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,3,0.0,22695.0,2023-12-22,258000,1970.0,2,single_family,1940.0,False,2023-08-04T20:04:40.000000Z,269900,2958389972,Frankfort,38.186852,-84.793805,2020 Leestown Rd,40601,Kentucky,KY,5100.0,4809329776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,1.0,0.0,3,0.0,220849.0,2023-12-20,200000,1776.0,1,single_family,1976.0,False,2023-09-28T17:04:29.000000Z,230000,2960071986,Frankfort,38.298978,-84.892363,4745 Flat Creek Rd,40601,Kentucky,KY,5000.0,4420295532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.0,3.0,0.0,4,2.0,333887.0,2023-12-19,637500,3587.0,2,single_family,2000.0,False,2023-08-09T13:12:39.000000Z,655000,2958501079,Frankfort,38.269275,-84.780033,2901 Lucas Ln,40601,Kentucky,KY,5000.0,3901717075,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2.0,2.0,0.0,3,0.0,145490.0,2023-12-19,179000,1250.0,1,mobile,1999.0,False,2023-09-21T19:23:00.000000Z,179900,2959875469,Frankfort,38.187247,-85.018948,2097 Mink Run Rd,40601,Kentucky,KY,15000.0,3517114695,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,2.0,1.0,3,2.0,11238.0,2023-12-19,318000,2132.0,2,single_family,2004.0,False,2023-11-09T15:02:59.000000Z,359900,2961485868,Frankfort,38.226395,-84.844504,112 Cedar Ridge Rd,40601,Kentucky,KY,15100.0,3917940202,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1.0,1.0,0.0,3,0.0,87120.0,2023-12-18,125000,1161.0,1,single_family,,False,2023-10-27T21:42:49.000000Z,119900,2960948784,Frankfort,38.109638,-84.960334,2700 Green Wilson Rd,40601,Kentucky,KY,0.0,4676076763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,0.0,3,0.0,,2023-12-15,125000,1000.0,1,single_family,1975.0,False,2023-10-18T18:34:02.000000Z,125000,2960658820,Frankfort,38.140001,-84.93201,108 Coolbrook Dr,40601,Kentucky,KY,0.0,4008788090,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
2.0,2.0,0.0,3,2.0,,2023-12-14,225000,1332.0,1,single_family,2014.0,False,2023-10-25T07:23:38.000000Z,245000,2960848428,Frankfort,38.177092,-84.794159,106 Bobby Jones Blvd,40601,Kentucky,KY,5000.0,3806788980,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.0,1.0,0.0,3,0.0,8125.0,2023-12-13,138000,1000.0,1,single_family,,False,2023-08-31T19:34:14.000000Z,149900,2959256324,Frankfort,38.198555,-84.847106,253 Hickory Dr,40601,Kentucky,KY,6000.0,4046122602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3.0,3.0,0.0,3,2.0,12197.0,2023-12-12,260000,2300.0,1,single_family,,False,2023-11-08T23:42:33.000000Z,264900,2961471051,Frankfort,38.170451,-84.907285,321 Parkwood Pl,40601,Kentucky,KY,0.0,3474649374,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3.0,3.0,0.0,3,0.0,9000.0,2023-12-11,133000,1553.0,1,single_family,,False,2023-10-20T16:54:39.000000Z,139900,2960738117,Frankfort,38.203593,-84.863918,355 Wallace Ave,40601,Kentucky,KY,0.0,3934771966,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2.0,2.0,0.0,4,0.0,9000.0,2023-12-08,318000,,2,multi_family,,False,2023-12-08T15:17:23.000000Z,318000,2962332595,Frankfort,38.187216,-84.877374,726 Shelby St,40601,Kentucky,KY,0.0,3930879770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,2.0,0.0,4,0.0,436.0,2023-12-08,205500,1509.0,1,single_family,1973.0,False,2023-11-07T20:52:27.000000Z,211000,2961431331,Frankfort,38.176858,-84.888143,624 Alfa Dr,40601,Kentucky,KY,0.0,3958063180,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1
2.0,2.0,0.0,4,2.0,346302.0,2023-12-08,405000,2525.0,1,single_family,,False,2023-04-24T23:33:43.000000Z,434900,2954911957,Frankfort,38.235115,-84.739115,1945 Jones Ln,40601,Kentucky,KY,10000.0,3909058466,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3.0,2.0,1.0,4,0.0,26484.0,2023-12-07,293000,2548.0,2,single_family,1961.0,False,2023-10-16T00:53:03.000000Z,299900,2960576352,Frankfort,38.174484,-84.882687,507 Timothy Dr,40601,Kentucky,KY,0.0,3681467163,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
4.0,2.0,2.0,4,0.0,,2023-12-07,215000,2030.0,1,multi_family,1984.0,False,2023-10-05T02:33:06.000000Z,225000,2960263029,Frankfort,38.223457,-84.840039,807 Ridgeview Dr,40601,Kentucky,KY,0.0,4015042806,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,3,0.0,6534.0,2023-12-07,245000,1580.0,1,single_family,2001.0,False,2023-10-12T22:13:11.000000Z,249000,2960504694,Frankfort,38.155715,-84.898062,112 Fox Tail Ln,40601,Kentucky,KY,0.0,3812726004,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.0,3.0,1.0,4,0.0,14985.0,2023-12-01,340000,3386.0,2,single_family,1960.0,False,2023-10-03T17:12:44.000000Z,345000,2960206704,Frankfort,38.171291,-84.881833,1228 Meadow Ln,40601,Kentucky,KY,0.0,3849246628,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
2.0,2.0,0.0,4,0.0,36024.0,2023-12-01,175550,1758.0,1,single_family,,False,2023-11-06T15:12:36.000000Z,175000,2961108611,Frankfort,38.187809,-84.864634,65 Springhill Rd,40601,Kentucky,KY,0.0,3495667365,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
4.0,2.0,2.0,3,0.0,11979.0,2023-12-01,430000,3432.0,2,single_family,2004.0,False,2023-10-19T22:13:02.000000Z,439000,2960712379,Frankfort,38.227002,-84.847376,170 Locust Ridge Rd,40601,Kentucky,KY,0.0,3995254591,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2.0,1.0,1.0,3,0.0,,2023-12-01,165000,1445.0,1,single_family,1978.0,False,2023-07-17T20:12:55.000000Z,165900,2957775470,Frankfort,38.112934,-84.934682,344 Farmers Ln,40601,Kentucky,KY,9000.0,3019904482,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.0,2.0,0.0,3,0.0,7405.0,2023-11-30,253000,1475.0,2,single_family,,False,2023-10-23T14:32:24.000000Z,259000,2960793239,Frankfort,38.204942,-84.844425,108 Pickett Ave,40601,Kentucky,KY,0.0,4038557616,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2.0,2.0,0.0,3,0.0,4994590.0,2023-11-30,1000000,3402.0,1,single_family,2000.0,False,2023-10-17T15:43:09.000000Z,1400000,2960617081,Frankfort,38.370614,-84.877161,10925 Flat Creek Rd,40601,Kentucky,KY,0.0,9408338129,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
